-53.699;17.864;2.396
-53.698;29.807;2.826
-53.698;41.749;3.471
-53.698;53.691;4.332
-53.698;65.633;5.408
-53.698;77.576;6.700
-53.698;89.518;8.208
-53.697;101.460;9.933
-53.697;113.400;11.876
-53.697;125.342;14.036
-53.697;137.284;16.413
-53.697;149.225;19.009
-53.696;161.167;21.822
-49.468;161.165;21.490
-49.467;149.223;18.677
-49.468;137.282;16.082
-49.468;125.341;13.705
-49.469;113.401;11.545
-49.469;101.459;9.604
-49.469;89.517;7.879
-49.470;77.575;6.370
-49.471;65.633;5.079
-49.471;53.693;4.003
-49.470;41.751;3.143
-49.471;29.809;2.498
-49.471;17.867;2.068
-49.471;5.924;1.854
-49.471;-6.017;1.854
-49.471;-17.959;2.071
-49.471;-29.901;2.502
-49.471;-41.844;3.148
-49.471;-53.786;4.010
-49.471;-65.728;5.087
-49.471;-77.671;6.380
-49.471;-89.613;7.890
-49.470;-101.556;9.617
-49.470;-113.497;11.560
-49.469;-125.441;13.722
-49.469;-137.382;16.101
-49.469;-149.324;18.698
-49.469;-161.266;21.513
-45.240;-161.262;21.209
-45.239;-149.317;18.393
-45.240;-137.376;15.797
-45.240;-125.437;13.419
-45.240;-113.496;11.258
-45.241;-101.554;9.314
-45.241;-89.613;7.588
-45.241;-77.670;6.079
-45.241;-65.729;4.786
-45.241;-53.788;3.709
-45.242;-41.846;2.848
-45.242;-29.904;2.201
-45.242;-17.961;1.770
-45.242;-6.018;1.554
-45.242;5.922;1.553
-45.241;17.864;1.767
-45.242;29.807;2.197
-45.242;41.749;2.842
-45.242;53.691;3.701
-45.241;65.633;4.777
-45.242;77.576;6.069
-45.242;89.518;7.576
-45.241;101.459;9.301
-45.242;113.401;11.242
-45.241;125.343;13.401
-45.240;137.285;15.778
-45.240;149.226;18.373
-45.240;161.168;21.187
-41.012;161.165;20.909
-41.012;149.222;18.096
-41.012;137.282;15.502
-41.012;125.342;13.126
-41.012;113.401;10.967
-41.013;101.460;9.026
-41.013;89.517;7.302
-41.014;77.575;5.794
-41.014;65.633;4.503
-41.014;53.693;3.427
-41.014;41.751;2.568
-41.014;29.809;1.924
-41.015;17.867;1.494
-41.015;5.924;1.280
-41.015;-6.017;1.281
-41.015;-17.959;1.497
-41.014;-29.901;1.928
-41.015;-41.844;2.574
-41.015;-53.786;3.436
-41.014;-65.729;4.512
-41.014;-77.671;5.805
-41.014;-89.613;7.314
-41.013;-101.556;9.040
-41.013;-113.497;10.983
-41.013;-125.441;13.145
-41.012;-137.382;15.523
-41.013;-149.324;18.120
-41.013;-161.266;20.934
-36.784;-161.261;20.685
-36.783;-149.317;17.870
-36.784;-137.376;15.273
-36.784;-125.436;12.896
-36.784;-113.495;10.735
-36.785;-101.554;8.792
-36.785;-89.612;7.067
-36.785;-77.669;5.558
-36.785;-65.728;4.266
-36.785;-53.788;3.189
-36.785;-41.846;2.328
-36.785;-29.904;1.681
-36.785;-17.961;1.250
-36.786;-6.018;1.034
-36.785;5.922;1.034
-36.785;17.864;1.248
-36.786;29.807;1.677
-36.785;41.749;2.322
-36.785;53.691;3.181
-36.786;65.633;4.256
-36.785;77.576;5.547
-36.785;89.518;7.054
-36.786;101.460;8.778
-36.785;113.401;10.719
-36.785;125.343;12.877
-36.785;137.284;15.253
-36.784;149.225;17.848
-36.785;161.167;20.661
-32.557;161.165;20.437
-32.555;149.222;17.626
-32.556;137.282;15.032
-32.556;125.341;12.657
-32.557;113.401;10.498
-32.557;101.459;8.558
-32.557;89.517;6.834
-32.558;77.575;5.327
-32.558;65.633;4.036
-32.558;53.692;2.961
-32.558;41.752;2.101
-32.558;29.809;1.457
-32.559;17.866;1.028
-32.558;5.924;0.814
-32.558;-6.018;0.815
-32.558;-17.959;1.031
-32.558;-29.901;1.461
-32.558;-41.843;2.107
-32.558;-53.786;2.969
-32.558;-65.729;4.045
-32.558;-77.670;5.338
-32.558;-89.613;6.847
-32.558;-101.555;8.572
-32.557;-113.497;10.514
-32.558;-125.440;12.675
-32.556;-137.382;15.053
-32.556;-149.323;17.649
-32.556;-161.266;20.463
-28.328;-161.262;20.266
-28.327;-149.317;17.452
-28.327;-137.376;14.857
-28.328;-125.436;12.479
-28.328;-113.495;10.320
-28.328;-101.553;8.378
-28.329;-89.612;6.653
-28.329;-77.669;5.144
-28.329;-65.727;3.852
-28.328;-53.787;2.776
-28.329;-41.846;1.915
-28.329;-29.903;1.269
-28.329;-17.961;0.838
-28.329;-6.018;0.622
-28.329;5.923;0.621
-28.329;17.865;0.835
-28.329;29.807;1.264
-28.330;41.749;1.908
-28.329;53.691;2.767
-28.329;65.633;3.843
-28.330;77.576;5.134
-28.329;89.518;6.641
-28.329;101.459;8.364
-28.330;113.401;10.305
-28.329;125.343;12.463
-28.329;137.284;14.839
-28.328;149.226;17.432
-28.328;161.168;20.240
-24.101;161.167;20.071
-24.100;149.223;17.259
-24.100;137.282;14.671
-24.101;125.341;12.295
-24.101;113.401;10.137
-24.101;101.459;8.197
-24.101;89.516;6.474
-24.101;77.575;4.967
-24.102;65.633;3.676
-24.101;53.692;2.601
-24.101;41.751;1.742
-24.102;29.808;1.098
-24.102;17.866;0.669
-24.102;5.924;0.455
-24.102;-6.018;0.455
-24.101;-17.960;0.672
-24.102;-29.902;1.102
-24.101;-41.844;1.748
-24.102;-53.786;2.609
-24.101;-65.728;3.685
-24.101;-77.670;4.977
-24.101;-89.612;6.486
-24.101;-101.554;8.210
-24.101;-113.497;10.152
-24.101;-125.441;12.312
-24.100;-137.382;14.690
-24.101;-149.324;17.286
-24.100;-161.265;20.099
-19.870;-149.317;17.143
-19.872;-137.376;14.547
-19.871;-125.436;12.170
-19.872;-113.495;10.012
-19.872;-101.553;8.070
-19.872;-89.612;6.346
-19.873;-77.670;4.838
-19.873;-65.728;3.546
-19.872;-53.787;2.470
-19.873;-41.845;1.609
-19.873;-29.903;0.963
-19.873;-17.961;0.532
-19.873;-6.017;0.316
-19.872;5.924;0.316
-19.872;17.865;0.530
-19.873;29.807;0.959
-19.873;41.749;1.603
-19.873;53.691;2.462
-19.873;65.633;3.536
-19.873;77.575;4.827
-19.874;89.518;6.334
-19.873;101.459;8.057
-19.873;113.402;9.997
-19.873;125.343;12.155
-19.873;137.284;14.530
-19.873;149.227;17.118
-15.645;149.226;17.003
-15.643;137.281;14.415
-15.644;125.341;12.041
-15.645;113.400;9.883
-15.645;101.459;7.943
-15.645;89.517;6.221
-15.646;77.575;4.714
-15.646;65.633;3.424
-15.646;53.692;2.349
-15.645;41.751;1.491
-15.645;29.808;0.847
-15.645;17.866;0.418
-15.645;5.924;0.204
-15.645;-6.017;0.204
-15.646;-17.960;0.420
-15.645;-29.902;0.851
-15.646;-41.844;1.497
-15.644;-53.786;2.358
-15.645;-65.728;3.434
-15.645;-77.671;4.726
-15.645;-89.612;6.234
-15.645;-101.554;7.958
-15.644;-113.497;9.899
-15.645;-125.440;12.058
-15.644;-137.382;14.435
-15.644;-149.325;17.031
-11.416;-149.321;16.944
-11.415;-137.375;14.348
-11.415;-125.435;11.972
-11.416;-113.495;9.813
-11.416;-101.553;7.872
-11.416;-89.611;6.148
-11.417;-77.670;4.640
-11.416;-65.728;3.348
-11.416;-53.788;2.273
-11.416;-41.845;1.412
-11.417;-29.903;0.766
-11.416;-17.960;0.352
-11.416;-6.019;0.120
-11.416;5.923;0.119
-11.416;17.865;0.333
-11.416;29.807;0.762
-11.416;41.749;1.405
-11.417;53.691;2.264
-11.416;65.633;3.339
-11.417;77.575;4.629
-11.417;89.518;6.135
-11.416;101.459;7.858
-11.416;113.402;9.797
-11.416;125.343;11.954
-11.417;137.285;14.324
-11.417;149.226;16.916
-7.188;137.282;14.264
-7.188;125.341;11.895
-7.189;113.400;9.738
-7.189;101.459;7.799
-7.189;89.517;6.076
-7.189;77.575;4.570
-7.189;65.633;3.281
-7.189;53.692;2.207
-7.189;41.751;1.348
-7.189;-29.902;0.710
-7.188;-41.844;1.355
-7.189;-53.786;2.215
-7.189;-65.728;3.291
-7.189;-77.670;4.582
-7.188;-89.612;6.090
-7.188;-101.554;7.814
-7.188;-113.497;9.756
-7.188;-125.440;11.915
-7.188;-137.382;14.292
