-103.353;-38.898;-5.185
-103.353;-30.254;-4.979
-103.353;-21.609;-4.836
-103.353;-12.964;-4.755
-103.353;-4.320;-4.736
-103.352;4.324;-4.778
-103.353;12.969;-4.878
-103.352;21.612;-5.037
-103.352;30.257;-5.255
-103.352;38.901;-5.537
-103.352;47.546;-5.875
-103.352;56.191;-6.270
-103.351;64.835;-6.725
-103.351;73.480;-7.237
-103.351;82.124;-7.806
-103.351;90.769;-8.434
-103.351;99.412;-9.118
-103.351;108.057;-9.858
-103.351;116.701;-10.656
-93.508;125.347;-10.689
-93.508;116.701;-9.834
-93.508;108.057;-9.036
-93.508;99.412;-8.295
-93.508;90.768;-7.609
-93.508;82.123;-6.982
-93.509;73.479;-6.412
-93.509;64.835;-5.899
-93.509;56.189;-5.444
-93.509;47.546;-5.047
-93.509;38.901;-4.708
-93.510;30.257;-4.426
-93.510;21.612;-4.207
-93.510;12.967;-4.047
-93.510;4.323;-3.946
-93.510;-4.321;-3.903
-93.510;-12.965;-3.921
-93.510;-21.610;-4.001
-93.510;-30.255;-4.143
-93.511;-38.899;-4.347
-93.510;-47.544;-4.611
-93.510;-56.188;-4.939
-93.511;-64.833;-5.329
-93.510;-73.476;-5.783
-93.510;-82.122;-6.299
-93.510;-90.766;-6.879
-93.510;-99.411;-7.522
-93.510;-108.055;-8.229
-93.510;-116.700;-9.001
-93.510;-125.345;-9.835
-83.667;-125.346;-9.071
-83.667;-116.700;-8.239
-83.667;-108.055;-7.465
-83.667;-99.412;-6.759
-83.667;-90.766;-6.118
-83.667;-82.121;-5.539
-83.667;-73.477;-5.025
-83.667;-64.832;-4.572
-83.666;-56.188;-4.182
-83.667;-47.543;-3.856
-83.666;-38.898;-3.593
-83.667;-30.253;-3.389
-83.667;-21.609;-3.249
-83.667;-12.964;-3.169
-83.666;-4.321;-3.152
-83.666;4.324;-3.196
-83.667;12.968;-3.297
-83.666;21.612;-3.458
-83.666;30.257;-3.679
-83.666;38.901;-3.960
-83.666;47.546;-4.300
-83.665;56.191;-4.698
-83.665;64.835;-5.154
-83.665;73.479;-5.668
-83.665;82.124;-6.238
-83.666;90.768;-6.867
-83.666;99.413;-7.553
-83.665;108.058;-8.294
-83.665;116.702;-9.093
-83.666;125.346;-9.947
-73.822;125.347;-9.287
-73.823;116.701;-8.432
-73.822;108.057;-7.633
-73.823;99.413;-6.891
-73.823;90.768;-6.205
-73.823;82.124;-5.575
-73.823;73.479;-5.004
-73.823;64.835;-4.490
-73.823;56.190;-4.034
-73.824;47.545;-3.635
-73.823;38.901;-3.294
-73.823;30.257;-3.011
-73.823;21.612;-2.791
-73.824;12.967;-2.629
-73.824;4.323;-2.527
-73.824;-4.321;-2.483
-73.824;-12.966;-2.499
-73.824;-21.610;-2.578
-73.824;-30.255;-2.718
-73.824;-38.900;-2.920
-73.824;-47.544;-3.183
-73.824;-56.189;-3.509
-73.824;-64.833;-3.896
-73.824;-73.477;-4.348
-73.824;-82.122;-4.862
-73.824;-90.767;-5.439
-73.824;-99.412;-6.080
-73.824;-108.055;-6.787
-73.824;-116.700;-7.558
-73.824;-125.345;-8.389
-63.980;-125.345;-7.792
-63.980;-116.700;-6.962
-63.981;-108.055;-6.191
-63.981;-99.411;-5.485
-63.981;-90.767;-4.846
-63.980;-82.122;-4.269
-63.981;-73.477;-3.756
-63.981;-64.832;-3.305
-63.981;-56.188;-2.918
-63.980;-47.543;-2.592
-63.981;-38.899;-2.331
-63.981;-30.254;-2.129
-63.981;-21.609;-1.990
-63.981;-12.965;-1.911
-63.981;-4.321;-1.896
-63.980;4.323;-1.940
-63.981;12.968;-2.043
-63.980;21.613;-2.206
-63.980;30.257;-2.427
-63.980;38.902;-2.710
-63.980;47.545;-3.051
-63.980;56.190;-3.450
-63.979;64.835;-3.907
-63.980;73.480;-4.422
-63.980;82.124;-4.993
-63.980;90.768;-5.623
-63.979;99.413;-6.310
-63.979;108.056;-7.052
-63.980;116.702;-7.852
-63.979;125.347;-8.707
-54.136;125.347;-8.207
-54.136;116.702;-7.352
-54.137;108.055;-6.552
-54.137;99.413;-5.810
-54.137;90.768;-5.123
-54.137;82.123;-4.493
-54.137;73.479;-3.921
-54.137;64.835;-3.406
-54.137;56.190;-2.948
-54.137;47.546;-2.548
-54.137;38.901;-2.207
-54.138;30.257;-1.924
-54.137;21.612;-1.703
-54.137;12.967;-1.539
-54.138;4.323;-1.436
-54.138;-4.321;-1.391
-54.138;-12.966;-1.406
-54.138;-21.610;-1.484
-54.137;-30.255;-1.622
-54.138;-38.899;-1.824
-54.138;-47.544;-2.085
-54.138;-56.188;-2.410
-54.138;-64.833;-2.796
-54.138;-73.478;-3.247
-54.138;-82.122;-3.759
-54.138;-90.767;-4.335
-54.138;-99.411;-4.973
-54.138;-108.056;-5.679
-54.138;-116.700;-6.449
-54.138;-125.345;-7.279
-44.294;-125.346;-6.848
-44.294;-116.700;-6.020
-44.295;-108.056;-5.251
-44.295;-99.411;-4.546
-44.295;-90.767;-3.908
-44.294;-82.122;-3.332
-44.295;-73.477;-2.820
-44.294;-64.833;-2.370
-44.294;-56.188;-1.984
-44.294;-47.543;-1.660
-44.295;-38.899;-1.399
-44.295;-30.255;-1.198
-44.294;-21.609;-1.060
-44.294;-12.965;-0.982
-44.294;-4.321;-0.968
-44.294;4.323;-1.013
-44.294;12.967;-1.117
-44.294;21.612;-1.280
-44.294;30.257;-1.501
-44.294;38.902;-1.785
-44.294;47.546;-2.127
-44.294;56.191;-2.527
-44.294;64.836;-2.985
-44.294;73.479;-3.501
-44.293;82.124;-4.073
-44.293;90.769;-4.703
-44.293;99.414;-5.390
-44.294;108.058;-6.133
-44.293;116.702;-6.932
-44.293;125.346;-7.787
-34.449;125.347;-7.448
-34.451;116.702;-6.593
-34.451;108.058;-5.792
-34.450;99.413;-5.050
-34.451;90.768;-4.362
-34.451;82.124;-3.733
-34.451;73.479;-3.161
-34.451;64.835;-2.645
-34.451;56.190;-2.187
-34.451;47.545;-1.787
-34.451;38.901;-1.445
-34.452;30.256;-1.161
-34.451;21.612;-0.940
-34.451;12.967;-0.776
-34.452;4.323;-0.672
-34.451;-4.321;-0.626
-34.452;-12.966;-0.641
-34.452;-21.610;-0.718
-34.452;-30.254;-0.856
-34.452;-38.899;-1.057
-34.451;-47.544;-1.317
-34.452;-56.189;-1.641
-34.451;-64.833;-2.027
-34.451;-73.478;-2.477
-34.451;-82.122;-2.988
-34.451;-90.767;-3.565
-34.452;-99.411;-4.202
-34.451;-108.056;-4.906
-34.451;-116.700;-5.675
-34.452;-125.345;-6.504
-24.608;-125.346;-6.242
-24.608;-116.700;-5.414
-24.608;-108.056;-4.646
-24.608;-99.411;-3.941
-24.608;-90.766;-3.303
-24.608;-82.121;-2.728
-24.608;-73.477;-2.217
-24.608;-64.833;-1.767
-24.608;-56.189;-1.382
-24.608;-47.544;-1.058
-24.608;-38.899;-0.797
-24.608;-30.255;-0.597
-24.608;-21.609;-0.459
-24.608;-12.965;-0.382
-24.609;-4.321;-0.367
-24.608;4.323;-0.413
-24.608;12.968;-0.516
-24.608;21.612;-0.680
-24.607;30.256;-0.902
-24.608;38.901;-1.186
-24.608;47.546;-1.528
-24.608;56.190;-1.929
-24.608;64.835;-2.386
-24.607;73.479;-2.901
-24.608;82.124;-3.474
-24.608;90.769;-4.104
-24.608;99.413;-4.791
-24.607;108.058;-5.534
-24.608;116.702;-6.333
-24.607;125.346;-7.188
-14.765;125.347;-7.008
-14.765;116.702;-6.154
-14.765;108.057;-5.355
-14.765;99.413;-4.612
-14.764;90.768;-3.925
-14.765;82.124;-3.295
-14.765;73.479;-2.723
-14.765;64.834;-2.208
-14.765;56.190;-1.750
-14.764;47.545;-1.350
-14.764;38.901;-1.008
-14.765;30.256;-0.724
-14.764;21.612;-0.503
-14.765;12.967;-0.339
-14.765;4.323;-0.235
-14.765;-4.322;-0.190
-14.765;-12.966;-0.204
-14.766;-21.610;-0.282
-14.765;-30.255;-0.420
-14.766;-38.899;-0.620
-14.765;-47.544;-0.881
-14.766;-56.189;-1.205
-14.765;-64.834;-1.590
-14.765;-73.479;-2.039
-14.765;-82.123;-2.551
-14.766;-90.768;-3.128
-14.765;-99.411;-3.765
-14.765;-108.056;-4.469
-14.765;-116.701;-5.236
-14.765;-125.345;-6.065
-4.922;-125.346;-5.971
-4.922;-116.700;-5.142
-4.922;-108.056;-4.375
-4.922;-99.411;-3.670
-4.922;-90.767;-3.032
-4.922;-82.122;-2.457
-4.922;-73.477;-1.946
-4.922;-64.833;-1.496
-4.922;-56.188;-1.110
-4.922;-47.543;-0.786
-4.922;-38.899;-0.525
-4.922;-30.254;-0.325
-4.922;-21.610;-0.187
-4.922;-12.965;-0.109
-4.922;-4.321;-0.094
-4.922;4.323;-0.140
-4.922;12.968;-0.243
-4.922;21.612;-0.407
-4.922;30.257;-0.628
-4.922;38.901;-0.911
-4.922;47.546;-1.253
-4.922;56.191;-1.653
-4.922;64.835;-2.110
-4.922;73.479;-2.625
-4.922;82.124;-3.197
-4.921;90.769;-3.826
-4.922;99.413;-4.513
-4.922;108.057;-5.255
-4.922;116.702;-6.055
-4.921;125.346;-6.909
4.922;125.346;-6.888
4.921;116.701;-6.035
4.921;108.057;-5.237
4.921;99.412;-4.494
4.922;90.768;-3.808
4.921;82.124;-3.179
4.921;73.479;-2.608
4.921;64.834;-2.093
4.921;56.191;-1.636
4.921;47.546;-1.236
4.921;38.902;-0.896
4.921;30.257;-0.613
4.921;21.612;-0.392
4.921;12.967;-0.228
4.921;4.323;-0.126
4.921;-4.321;-0.081
4.921;-12.966;-0.096
4.921;-21.610;-0.174
4.921;-30.255;-0.313
4.921;-38.900;-0.513
4.921;-47.545;-0.774
4.921;-56.189;-1.099
4.921;-64.833;-1.485
4.921;-73.478;-1.934
4.921;-82.123;-2.446
4.921;-90.767;-3.023
4.921;-99.411;-3.660
4.921;-108.056;-4.364
4.921;-116.700;-5.132
4.921;-125.346;-5.960
14.765;-125.346;-6.036
14.764;-116.699;-5.207
14.764;-108.055;-4.439
14.764;-99.411;-3.734
14.764;-90.765;-3.096
14.764;-82.122;-2.520
14.764;-73.477;-2.008
14.764;-64.832;-1.557
14.764;-56.188;-1.171
14.764;-47.543;-0.846
14.764;-38.898;-0.584
14.764;-30.254;-0.383
14.764;-21.610;-0.244
14.764;-12.965;-0.166
14.764;-4.321;-0.150
14.764;4.324;-0.194
14.764;12.968;-0.296
14.764;21.613;-0.459
14.764;30.256;-0.680
14.764;38.902;-0.962
14.764;47.546;-1.303
14.764;56.191;-1.702
14.764;64.835;-2.158
14.764;73.480;-2.672
14.764;82.124;-3.243
14.764;90.769;-3.871
14.764;99.413;-4.557
14.764;108.057;-5.298
14.764;116.702;-6.097
14.764;125.346;-6.949
24.607;125.346;-7.089
24.607;116.701;-6.238
24.607;108.057;-5.440
24.607;99.413;-4.699
24.607;90.768;-4.015
24.607;82.124;-3.387
24.607;73.479;-2.817
24.607;64.834;-2.303
24.607;56.190;-1.848
24.607;47.546;-1.450
24.607;38.901;-1.110
24.607;30.257;-0.828
24.607;21.612;-0.608
24.607;12.967;-0.445
24.607;4.323;-0.344
24.608;-4.322;-0.301
24.607;-12.966;-0.317
24.607;-21.610;-0.396
24.607;-30.255;-0.535
24.608;-38.900;-0.737
24.608;-47.544;-0.999
24.607;-56.189;-1.325
24.607;-64.833;-1.712
24.607;-73.478;-2.163
24.608;-82.122;-2.676
24.607;-90.766;-3.253
24.607;-99.412;-3.891
24.608;-108.056;-4.596
24.607;-116.700;-5.370
24.608;-125.346;-6.194
34.451;-125.345;-6.436
34.450;-116.700;-5.606
34.451;-108.055;-4.837
34.451;-99.411;-4.132
34.451;-90.766;-3.494
34.450;-82.122;-2.916
34.450;-73.476;-2.403
34.450;-64.832;-1.950
34.450;-56.188;-1.563
34.451;-47.543;-1.236
34.450;-38.899;-0.973
34.451;-30.254;-0.771
34.451;-21.609;-0.631
34.451;-12.965;-0.551
34.451;-4.321;-0.534
34.451;4.323;-0.577
34.450;12.968;-0.677
34.451;21.612;-0.839
34.450;30.257;-1.057
34.451;38.901;-1.338
34.450;47.546;-1.677
34.451;56.191;-2.075
34.450;64.836;-2.529
34.450;73.480;-3.042
34.450;82.124;-3.611
34.450;90.769;-4.237
34.450;99.413;-4.922
34.450;108.057;-5.662
34.450;116.702;-6.458
34.450;125.347;-7.309
44.293;125.346;-7.609
44.293;116.702;-6.759
44.293;108.057;-5.963
44.293;99.413;-5.225
44.293;90.769;-4.543
44.292;82.123;-3.916
44.293;73.479;-3.349
44.293;64.834;-2.837
44.293;56.190;-2.383
44.293;47.545;-1.986
44.293;38.901;-1.648
44.293;30.257;-1.368
44.293;21.612;-1.150
44.293;12.967;-0.989
44.294;4.323;-0.890
44.294;-4.322;-0.847
44.294;-12.966;-0.865
44.293;-21.611;-0.946
44.294;-30.255;-1.087
44.294;-38.900;-1.290
44.294;-47.544;-1.554
44.294;-56.188;-1.881
44.294;-64.833;-2.270
44.293;-73.477;-2.723
44.293;-82.122;-3.237
44.294;-90.766;-3.815
44.293;-99.412;-4.455
44.294;-108.056;-5.162
44.293;-116.701;-5.931
44.294;-125.345;-6.763
54.137;-125.345;-7.173
54.137;-116.700;-6.341
54.136;-108.055;-5.571
54.136;-99.411;-4.863
54.137;-90.766;-4.222
54.137;-82.121;-3.642
54.136;-73.476;-3.127
54.137;-64.832;-2.673
54.136;-56.188;-2.284
54.137;-47.544;-1.955
54.137;-38.899;-1.690
54.137;-30.254;-1.486
54.137;-21.609;-1.344
54.137;-12.964;-1.263
54.137;-4.321;-1.244
54.137;4.324;-1.286
54.137;12.968;-1.384
54.137;21.613;-1.544
54.137;30.257;-1.761
54.137;38.902;-2.040
54.136;47.546;-2.376
54.136;56.190;-2.772
54.137;64.835;-3.225
54.136;73.480;-3.736
54.137;82.124;-4.302
54.136;90.769;-4.928
54.136;99.413;-5.609
54.136;108.057;-6.347
54.136;116.702;-7.141
54.136;125.347;-7.990
63.979;125.347;-8.450
63.978;116.702;-7.602
63.979;108.057;-6.810
63.979;99.413;-6.073
63.979;90.768;-5.392
63.979;82.123;-4.769
63.979;73.479;-4.203
63.979;64.835;-3.694
63.979;56.190;-3.243
63.979;47.545;-2.848
63.980;38.901;-2.512
63.980;30.256;-2.234
63.980;21.612;-2.018
63.980;12.967;-1.861
63.979;4.323;-1.763
63.979;-4.321;-1.722
63.980;-12.965;-1.743
63.980;-21.610;-1.825
63.980;-30.255;-1.968
63.980;-38.900;-2.173
63.980;-47.545;-2.439
63.980;-56.188;-2.768
63.980;-64.833;-3.159
63.979;-73.477;-3.614
63.979;-82.122;-4.131
63.980;-90.767;-4.711
63.980;-99.411;-5.354
63.980;-108.055;-6.062
63.980;-116.700;-6.834
63.980;-125.345;-7.667
73.823;-125.344;-8.246
73.823;-116.699;-7.411
73.823;-108.055;-6.638
73.823;-99.411;-5.927
73.822;-90.765;-5.283
73.823;-82.121;-4.702
73.823;-73.477;-4.184
73.823;-64.832;-3.728
73.823;-56.187;-3.336
73.823;-47.543;-3.006
73.822;-38.898;-2.739
73.823;-30.254;-2.532
73.823;-21.609;-2.388
73.823;-12.964;-2.304
73.823;-4.321;-2.283
73.822;4.324;-2.321
73.823;12.968;-2.418
73.822;21.613;-2.574
73.823;30.257;-2.790
73.822;38.902;-3.067
73.823;47.546;-3.401
73.822;56.191;-3.794
73.823;64.836;-4.244
73.822;73.480;-4.752
73.823;82.124;-5.316
73.822;90.769;-5.938
73.822;99.414;-6.618
73.822;108.058;-7.353
73.822;116.702;-8.144
73.822;125.347;-8.991
83.664;125.347;-9.612
83.664;116.702;-8.767
83.665;108.058;-7.977
83.665;99.413;-7.243
83.665;90.768;-6.564
83.665;82.124;-5.944
83.665;73.479;-5.382
83.665;64.835;-4.875
83.665;56.190;-4.426
83.665;47.545;-4.035
83.665;38.901;-3.702
83.666;30.256;-3.427
83.665;21.612;-3.214
83.665;12.967;-3.058
83.666;4.323;-2.964
83.666;-4.321;-2.926
83.666;-12.965;-2.949
83.666;-21.610;-3.034
83.666;-30.255;-3.179
83.666;-38.899;-3.387
83.666;-47.543;-3.655
83.666;-56.188;-3.988
83.666;-64.833;-4.381
83.666;-73.477;-4.839
83.666;-82.122;-5.358
83.666;-90.766;-5.941
83.665;-99.411;-6.586
83.666;-108.055;-7.297
83.666;-116.700;-8.071
83.666;-125.344;-8.907
93.509;-125.344;-9.654
93.509;-116.699;-8.816
93.508;-108.055;-8.040
93.509;-99.410;-7.327
93.509;-90.765;-6.681
93.509;-82.121;-6.096
93.509;-73.477;-5.576
93.509;-64.832;-5.116
93.509;-56.188;-4.721
93.509;-47.542;-4.387
93.509;-38.898;-4.117
93.509;-30.254;-3.908
93.509;-21.609;-3.761
93.509;-12.965;-3.675
93.509;-4.320;-3.650
93.509;4.324;-3.686
93.509;12.968;-3.780
93.509;21.613;-3.932
93.509;30.257;-4.145
93.509;38.902;-4.419
93.508;47.546;-4.749
93.508;56.190;-5.139
93.508;64.836;-5.586
93.508;73.479;-6.091
93.508;82.124;-6.653
93.507;90.769;-7.272
93.508;99.413;-7.948
93.508;108.059;-8.680
93.507;116.702;-9.468
93.508;125.347;-10.312
103.350;116.702;-10.251
103.351;108.057;-9.464
103.351;99.413;-8.733
103.351;90.768;-8.059
103.351;82.123;-7.441
103.351;73.479;-6.882
103.350;64.834;-6.379
103.351;56.190;-5.934
103.352;47.546;-5.546
103.351;38.901;-5.217
103.351;30.256;-4.944
103.352;21.612;-4.733
103.351;12.967;-4.582
103.351;4.323;-4.490
103.352;-4.321;-4.456
103.352;-12.965;-4.482
103.352;-21.610;-4.570
103.352;-30.255;-4.720
103.352;-38.899;-4.931
103.352;-47.543;-5.202
103.351;-56.188;-5.537
103.352;-64.832;-5.934
103.352;-73.477;-6.395
103.352;-82.121;-6.918
103.352;-90.766;-7.503
103.352;-99.410;-8.152
103.352;-108.055;-8.866
103.352;-116.700;-9.645
113.195;-108.054;-9.777
113.195;-99.410;-9.060
113.195;-90.766;-8.411
113.195;-82.120;-7.822
113.195;-73.476;-7.298
113.195;-64.832;-6.836
113.195;-56.187;-6.437
113.195;-47.542;-6.100
113.195;-38.898;-5.827
113.195;-30.253;-5.614
113.195;-21.608;-5.462
113.195;-12.964;-5.372
113.195;-4.320;-5.343
113.194;4.324;-5.376
113.195;12.968;-5.466
113.194;21.613;-5.616
113.195;30.258;-5.825
113.194;38.902;-6.096
113.195;47.546;-6.423
113.194;56.191;-6.809
113.194;64.836;-7.251
113.194;73.480;-7.753
113.194;82.125;-8.310
113.194;90.769;-8.924
113.193;99.413;-9.599
113.194;108.058;-10.328
123.036;99.413;-10.545
123.037;90.768;-9.874
123.036;82.124;-9.260
123.037;73.479;-8.705
123.037;64.835;-8.206
123.036;56.190;-7.765
123.037;47.546;-7.381
123.037;38.901;-7.056
123.037;30.257;-6.787
123.037;21.613;-6.580
123.038;12.967;-6.432
123.038;4.323;-6.343
123.038;-4.320;-6.313
123.038;-12.965;-6.344
123.038;-21.609;-6.436
123.037;-30.254;-6.590
123.038;-38.899;-6.804
123.038;-47.544;-7.080
123.038;-56.188;-7.418
123.038;-64.832;-7.820
123.037;-73.477;-8.284
123.038;-82.121;-8.810
123.038;-90.766;-9.399
123.038;-99.410;-10.052
132.880;-90.765;-10.473
132.880;-82.121;-9.881
132.881;-73.476;-9.353
132.881;-64.831;-8.887
132.881;-56.187;-8.484
132.881;-47.543;-8.143
132.881;-38.898;-7.864
132.881;-30.253;-7.648
132.881;-21.609;-7.492
132.881;-12.964;-7.398
132.881;-4.320;-7.365
132.881;4.324;-7.393
132.881;12.968;-7.479
132.881;21.613;-7.625
132.881;30.257;-7.830
132.880;38.902;-8.097
132.880;47.547;-8.420
132.880;56.191;-8.802
132.880;64.836;-9.241
132.880;73.480;-9.738
132.880;82.125;-10.292
132.880;90.769;-10.903
142.722;82.124;-11.403
142.723;73.480;-10.852
142.722;64.835;-10.357
142.723;56.191;-9.920
142.723;47.546;-9.540
142.723;38.901;-9.220
142.723;30.257;-8.956
142.723;21.612;-8.753
142.724;12.968;-8.609
142.724;4.324;-8.524
142.724;-4.320;-8.499
142.724;-12.965;-8.535
142.724;-21.609;-8.631
142.724;-30.253;-8.789
142.724;-38.898;-9.008
142.724;-47.542;-9.288
142.724;-56.187;-9.631
142.724;-64.832;-10.037
142.724;-73.476;-10.506
142.724;-82.121;-11.036
