-458.203;101.955;124.924
-458.203;80.408;122.364
-458.202;58.862;120.413
-458.202;37.317;119.076
-458.202;15.772;118.34
-458.203;-5.773;118.202
-458.203;-27.318;118.658
-458.203;-48.864;119.717
-458.203;-70.409;121.384
-458.205;-91.955;123.66
-458.205;-113.5;126.557
-436.659;-178.137;126.275
-436.657;-156.589;121.569
-436.655;-135.043;117.509
-436.655;-113.498;114.078
-436.654;-91.952;111.271
-436.654;-70.407;109.058
-436.653;-48.861;107.441
-436.653;-27.316;106.414
-436.653;-5.772;105.971
-436.653;15.773;106.103
-436.654;37.317;106.821
-436.653;58.862;108.119
-436.654;80.408;110.01
-436.653;101.953;112.495
-436.653;123.499;115.594
-436.654;145.044;119.315
-436.655;166.59;123.669
-415.107;209.678;122.275
-415.105;188.132;116.738
-415.104;166.586;111.865
-415.105;145.041;107.63
-415.104;123.495;104.014
-415.104;101.95;101.001
-415.105;80.405;98.583
-415.105;58.86;96.743
-415.105;37.315;95.479
-415.105;15.771;94.778
-415.105;-5.773;94.646
-415.105;-27.318;95.083
-415.106;-48.862;96.084
-415.106;-70.407;97.655
-415.106;-91.952;99.81
-415.106;-113.498;102.542
-415.107;-135.043;105.877
-415.107;-156.588;109.821
-415.107;-178.134;114.397
-415.109;-199.68;119.622
-415.11;-221.226;125.527
-393.564;-242.769;120.69
-393.562;-221.223;114.265
-393.56;-199.677;108.517
-393.56;-178.131;103.428
-393.559;-156.585;98.97
-393.559;-135.04;95.121
-393.559;-113.495;91.871
-393.559;-91.95;89.204
-393.559;-70.405;87.105
-393.558;-48.861;85.572
-393.558;-27.316;84.591
-393.558;-5.772;84.167
-393.558;15.771;84.298
-393.558;37.316;84.976
-393.558;58.861;86.213
-393.558;80.405;88.007
-393.557;101.95;90.371
-393.557;123.495;93.311
-393.557;145.039;96.833
-393.557;166.585;100.96
-393.558;188.13;105.71
-393.558;209.676;111.101
-393.558;231.222;117.154
-393.559;252.769;123.905
-372.012;274.311;120.559
-372.011;252.764;113.273
-372.011;231.218;106.694
-372.01;209.673;100.79
-372.01;188.127;95.527
-372.011;166.582;90.893
-372.011;145.036;86.86
-372.01;123.492;83.407
-372.011;101.947;80.539
-372.011;80.403;78.228
-372.012;58.859;76.472
-372.012;37.314;75.262
-372.012;15.771;74.599
-372.011;-5.773;74.47
-372.012;-27.317;74.886
-372.013;-48.862;75.841
-372.013;-70.407;77.347
-372.013;-91.951;79.399
-372.012;-113.496;82.008
-372.013;-135.04;85.187
-372.013;-156.586;88.944
-372.013;-178.13;93.301
-372.014;-199.676;98.269
-372.014;-221.221;103.874
-372.015;-242.767;110.136
-372.015;-264.314;117.094
-372.016;-285.86;124.776
-350.469;-307.403;122.953
-350.468;-285.855;114.716
-350.467;-264.309;107.22
-350.467;-242.763;100.418
-350.467;-221.217;94.297
-350.467;-199.673;88.812
-350.466;-178.127;83.952
-350.466;-156.583;79.689
-350.466;-135.038;76.009
-350.467;-113.493;72.894
-350.467;-91.949;70.334
-350.467;-70.405;68.326
-350.467;-48.861;66.851
-350.467;-27.316;65.916
-350.467;-5.773;65.509
-350.466;15.771;65.627
-350.466;37.315;66.282
-350.466;58.859;67.467
-350.465;80.403;69.188
-350.465;101.947;71.454
-350.465;123.492;74.266
-350.464;145.036;77.645
-350.464;166.58;81.598
-350.464;188.125;86.138
-350.463;209.67;91.283
-350.462;231.214;97.055
-350.463;252.76;103.485
-350.464;274.306;110.604
-350.464;295.853;118.441
-350.464;317.4;127.042
-328.918;338.943;126.711
-328.917;317.395;117.524
-328.917;295.849;109.112
-328.917;274.303;101.454
-328.917;252.757;94.486
-328.917;231.213;88.188
-328.917;209.667;82.522
-328.918;188.122;77.479
-328.918;166.578;73.026
-328.919;145.033;69.15
-328.921;123.489;65.836
-328.92;101.945;63.074
-328.92;80.401;60.852
-328.921;58.857;59.158
-328.922;37.313;57.994
-328.922;15.769;57.354
-328.923;-5.774;57.234
-328.922;-27.318;57.633
-328.922;-48.861;58.556
-328.922;-70.406;60.003
-328.922;-91.95;61.977
-328.921;-113.494;64.489
-328.921;-135.038;67.545
-328.922;-156.582;71.161
-328.921;-178.127;75.342
-328.921;-199.672;80.109
-328.921;-221.217;85.485
-328.921;-242.761;91.48
-328.921;-264.306;98.137
-328.921;-285.854;105.473
-328.922;-307.401;113.534
-328.923;-328.947;122.356
-307.377;-350.491;122.957
-307.375;-328.942;113.528
-307.376;-307.397;104.892
-307.375;-285.85;96.999
-307.375;-264.304;89.805
-307.375;-242.759;83.277
-307.375;-221.214;77.382
-307.375;-199.669;72.108
-307.376;-178.125;67.42
-307.377;-156.581;63.308
-307.377;-135.037;59.759
-307.377;-113.492;56.75
-307.378;-91.949;54.281
-307.379;-70.404;52.337
-307.379;-48.86;50.917
-307.379;-27.316;50.007
-307.379;-5.773;49.616
-307.378;15.77;49.735
-307.379;37.314;50.366
-307.378;58.858;51.51
-307.377;80.402;53.172
-307.377;101.946;55.362
-307.375;123.49;58.079
-307.375;145.034;61.341
-307.374;166.577;65.147
-307.373;188.122;69.523
-307.373;209.666;74.481
-307.371;231.211;80.037
-307.371;252.755;86.218
-307.371;274.3;93.056
-307.371;295.845;100.571
-307.371;317.391;108.808
-307.371;338.938;117.796
-285.825;360.48;119.267
-285.825;338.934;109.655
-285.824;317.387;100.838
-285.825;295.842;92.751
-285.826;274.297;85.365
-285.826;252.752;78.656
-285.827;231.207;72.575
-285.828;209.663;67.106
-285.829;188.119;62.225
-285.83;166.576;57.921
-285.831;145.033;54.167
-285.832;123.488;50.96
-285.834;101.944;48.286
-285.834;80.401;46.131
-285.834;58.856;44.49
-285.835;37.313;43.359
-285.835;15.769;42.739
-285.835;-5.773;42.62
-285.835;-27.318;43.008
-285.835;-48.862;43.903
-285.835;-70.405;45.306
-285.834;-91.95;47.22
-285.834;-113.493;49.654
-285.833;-135.037;52.612
-285.833;-156.581;56.11
-285.832;-178.125;60.163
-285.831;-199.668;64.773
-285.83;-221.213;69.967
-285.83;-242.758;75.756
-285.83;-264.302;82.171
-285.83;-285.848;89.242
-285.829;-307.393;96.998
-285.829;-328.94;105.476
-285.829;-350.486;114.716
-285.83;-372.033;124.776
-264.284;-372.03;117.09
-264.283;-350.482;107.213
-264.283;-328.935;98.135
-264.284;-307.389;89.801
-264.284;-285.844;82.169
-264.284;-264.3;75.215
-264.285;-242.755;68.894
-264.286;-221.211;63.192
-264.287;-199.667;58.072
-264.288;-178.124;53.524
-264.289;-156.58;49.536
-264.29;-135.035;46.084
-264.29;-113.492;43.161
-264.292;-91.948;40.759
-264.292;-70.405;38.873
-264.292;-48.86;37.49
-264.292;-27.317;36.606
-264.293;-5.773;36.225
-264.292;15.77;36.342
-264.292;37.313;36.956
-264.292;58.857;38.069
-264.29;80.401;39.685
-264.29;101.944;41.809
-264.289;123.488;44.454
-264.288;145.032;47.615
