-56.698;-33.576;53.817
-56.747;-28.686;53.943
-56.757;-23.786;54.050
-56.759;-18.879;54.134
-56.759;-13.980;54.196
-52.013;35.052;53.697
-52.010;30.174;53.908
-52.010;25.278;54.088
-52.010;20.376;54.237
-52.010;15.473;54.356
-52.009;10.569;54.446
-52.009;5.663;54.507
-52.011;0.756;54.541
-52.011;-4.154;54.549
-52.011;-9.056;54.531
-52.010;-13.961;54.489
-52.010;-18.862;54.424
-52.010;-23.768;54.335
-52.010;-28.674;54.226
-52.009;-33.576;54.091
-52.010;-38.480;53.936
-52.010;-43.393;53.758
-47.293;-48.293;53.805
-47.271;-43.397;54.007
-47.269;-38.503;54.187
-47.269;-33.597;54.345
-47.269;-28.691;54.481
-47.268;-23.787;54.596
-47.268;-18.885;54.689
-47.269;-13.979;54.758
-47.269;-9.071;54.804
-47.270;-4.162;54.826
-47.270;0.742;54.823
-47.271;5.646;54.793
-47.271;10.549;54.736
-47.271;15.456;54.651
-47.272;20.360;54.535
-47.272;25.267;54.390
-47.271;30.169;54.213
-47.271;35.071;54.002
-47.271;39.976;53.761
-42.546;44.886;53.770
-42.524;39.981;54.045
-42.523;35.079;54.285
-42.523;30.173;54.493
-42.522;25.282;54.666
-42.523;20.379;54.809
-42.523;15.473;54.920
-42.523;10.566;55.001
-42.523;5.662;55.054
-42.523;0.756;55.080
-42.523;-4.152;55.079
-42.523;-9.057;55.053
-42.523;-13.959;55.003
-42.523;-18.869;54.930
-42.522;-23.768;54.834
-42.524;-28.672;54.716
-42.523;-33.581;54.577
-42.522;-38.479;54.416
-42.519;-43.384;54.234
-42.523;-48.289;54.030
-42.522;-53.196;53.803
-37.802;-53.198;54.001
-37.787;-48.303;54.230
-37.786;-43.407;54.434
-37.788;-38.500;54.619
-37.787;-33.597;54.783
-37.787;-28.693;54.925
-37.787;-23.786;55.047
-37.785;-18.879;55.146
-37.784;-13.981;55.223
-37.783;-9.071;55.277
-37.782;-4.162;55.306
-37.781;0.739;55.311
-37.781;5.647;55.289
-37.781;10.551;55.240
-37.781;15.457;55.163
-37.781;20.361;55.055
-37.781;25.265;54.917
-37.781;30.172;54.746
-37.781;35.072;54.542
-37.781;39.979;54.304
-37.781;44.882;54.031
-37.781;49.787;53.729
-33.059;54.692;53.619
-33.037;49.791;53.962
-33.036;44.884;54.265
-33.036;39.989;54.535
-33.036;35.078;54.772
-33.036;30.178;54.973
-33.036;25.280;55.140
-33.036;20.375;55.274
-33.036;15.471;55.378
-33.035;10.570;55.452
-33.036;5.662;55.498
-33.036;0.751;55.516
-33.037;-4.150;55.507
-33.036;-9.057;55.474
-33.036;-13.961;55.418
-33.036;-18.861;55.338
-33.036;-23.772;55.235
-33.036;-28.678;55.111
-33.035;-33.576;54.967
-33.035;-38.483;54.800
-33.036;-43.387;54.613
-33.036;-48.292;54.406
-33.036;-53.202;54.176
-33.036;-58.100;53.923
-28.312;-58.102;54.072
-28.302;-53.199;54.326
-28.301;-48.308;54.557
